,0
seg1_senti,-0.022718892269137723
seg2_senti,-0.04649763849793502
cosine_miniLM,0.26205432344849783
jaccard_sim,0.2144072092199974
seg1_dependency_distance_mean,0.03978036533510418
seg2_dependency_distance_mean,0.03755351111196302
seg1_prop_adjacent_dependency_relation_mean,-0.004798974814992193
seg2_prop_adjacent_dependency_relation_mean,-0.012711239765936216
seg1_passed_quality_check,-0.07955073580223078
seg2_passed_quality_check,-0.05695591257789021
seg1_n_stop_words,-0.00954593861225353
seg2_n_stop_words,-0.019198477877764956
seg1_doc_length,0.011364265684159781
seg2_doc_length,0.008563611486599496
seg1_oov_ratio,-0.036299727468238376
seg2_oov_ratio,-0.010806301568335756
seg1_pos_prop_ADJ,0.016282253860778938
seg2_pos_prop_ADJ,0.04748222900716319
seg1_pos_prop_ADP,0.011219644061680375
seg2_pos_prop_ADP,0.05333630863348158
seg1_pos_prop_ADV,-0.031245478220093645
seg2_pos_prop_ADV,-0.049792464751990485
seg1_pos_prop_AUX,-0.04658984932040149
seg2_pos_prop_AUX,-0.11347366650850814
seg1_pos_prop_CCONJ,-0.03053392236037399
seg2_pos_prop_CCONJ,-0.058003752230152084
seg1_pos_prop_DET,-0.003983274842553407
seg2_pos_prop_DET,0.05067358025044109
seg1_pos_prop_INTJ,-0.009321905910562865
seg2_pos_prop_INTJ,0.019133317530202667
seg1_pos_prop_NOUN,0.05502252521134388
seg2_pos_prop_NOUN,0.07994851227631602
seg1_pos_prop_NUM,0.05385150875077413
seg2_pos_prop_NUM,0.10289269695179677
seg1_pos_prop_PART,-0.010793016645141967
seg2_pos_prop_PART,-0.026301504002749623
seg1_pos_prop_PRON,-0.02886862978991968
seg2_pos_prop_PRON,-0.06588950342729859
seg1_pos_prop_PROPN,-0.046745526170849566
seg2_pos_prop_PROPN,-0.04843691219488095
seg1_pos_prop_PUNCT,-0.008975177538639715
seg2_pos_prop_PUNCT,-0.003761585527006423
seg1_pos_prop_SCONJ,0.012614138966653062
seg2_pos_prop_SCONJ,-0.059249792597782285
seg1_pos_prop_SYM,0.0718977836864631
seg2_pos_prop_SYM,0.12791663965332403
seg1_pos_prop_VERB,0.05544541942291972
seg2_pos_prop_VERB,-0.002148285282177764
seg1_n_tokens,0.010269065563170792
seg2_n_tokens,0.007771485016775484
seg1_token_length_median,0.04113997520294734
seg2_token_length_median,-0.03414456888154862
seg1_sentence_length_median,0.040306220841543554
seg2_sentence_length_median,0.006503013734347744
seg1_n_unique_tokens,0.016193038527155035
seg2_n_unique_tokens,0.003723082708358537
seg1_n_characters,0.019184005937674796
seg2_n_characters,0.012721753416457633
seg1_n_sentences,-0.013169058281603963
seg2_n_sentences,-0.004207396272282454
seg1_flesch_reading_ease,-0.0441443621883862
seg2_flesch_reading_ease,-0.04616543549763255
seg1_flesch_kincaid_grade,0.03299929488208823
seg2_flesch_kincaid_grade,0.022034483736167315
seg1_gunning_fog,0.037126367822332786
seg2_gunning_fog,0.02781716945135542
seg1_automated_readability_index,0.03409370928591517
seg2_automated_readability_index,0.009597232567539499
seg1_coleman_liau_index,0.06238065406603317
seg2_coleman_liau_index,0.03442557457827859
seg1_lix,0.04649415716243397
seg2_lix,0.02503693311513588
seg1_rix,0.05703127274891613
seg2_rix,0.024796575690190847
joint_first_order_coherence,0.03396174050672553
