,0
seg1_senti,0.08535918716605263
seg2_senti,0.08593467146299058
cosine_miniLM,0.34233321792164384
jaccard_sim,0.2533858720977339
seg1_dependency_distance_mean,0.09364268109414606
seg2_dependency_distance_mean,-0.03675199523736924
seg1_prop_adjacent_dependency_relation_mean,0.023797336703327916
seg2_prop_adjacent_dependency_relation_mean,0.02863458313686398
seg1_passed_quality_check,0.06707877903646195
seg2_passed_quality_check,-0.020515620089124637
seg1_n_stop_words,0.11295692216872627
seg2_n_stop_words,-0.03263167680316318
seg1_doc_length,0.12238927342310378
seg2_doc_length,-0.03784645750892117
seg1_oov_ratio,0.026557375805715676
seg2_oov_ratio,-0.009828646891569844
seg1_pos_prop_ADJ,0.01634027264315321
seg2_pos_prop_ADJ,0.020244728942137035
seg1_pos_prop_ADP,-0.018928315613826734
seg2_pos_prop_ADP,0.01120088937311656
seg1_pos_prop_ADV,-0.004868035318568195
seg2_pos_prop_ADV,-0.0014956915747786472
seg1_pos_prop_AUX,-0.01619559904153158
seg2_pos_prop_AUX,0.00294877819949783
seg1_pos_prop_CCONJ,0.048069394632904064
seg2_pos_prop_CCONJ,-0.013331244804350486
seg1_pos_prop_DET,-0.012380007280846657
seg2_pos_prop_DET,-0.03868690550958311
seg1_pos_prop_INTJ,-0.00016714410683613573
seg2_pos_prop_INTJ,0.03804507540819683
seg1_pos_prop_NOUN,0.01668564779475235
seg2_pos_prop_NOUN,0.0021927612125517185
seg1_pos_prop_NUM,-0.023976992664875376
seg2_pos_prop_NUM,-0.028077647133902258
seg1_pos_prop_PART,0.05323058872644896
seg2_pos_prop_PART,0.017707319464834455
seg1_pos_prop_PRON,0.0024842198895079206
seg2_pos_prop_PRON,0.029399190356094566
seg1_pos_prop_PROPN,-0.0309112687838984
seg2_pos_prop_PROPN,-0.06139402047272545
seg1_pos_prop_PUNCT,-0.07343336390021706
seg2_pos_prop_PUNCT,-0.003565694457442192
seg1_pos_prop_SCONJ,-0.0029548700551176184
seg2_pos_prop_SCONJ,-0.0459854197767124
seg1_pos_prop_SYM,-0.008947036811559991
seg2_pos_prop_SYM,-0.023921743614016132
seg1_pos_prop_VERB,0.05128024385603287
seg2_pos_prop_VERB,0.029557581301825377
seg1_n_tokens,0.12498169525498182
seg2_n_tokens,-0.036470706809192364
seg1_token_length_median,0.02758087976578553
seg2_token_length_median,0.019885036688156527
seg1_sentence_length_median,0.12989431359224324
seg2_sentence_length_median,-0.03362969384859966
seg1_n_unique_tokens,0.12210847927412304
seg2_n_unique_tokens,-0.045473218302608066
seg1_n_characters,0.13173851884758167
seg2_n_characters,-0.03335708873920643
seg1_n_sentences,-0.005108695017028917
seg2_n_sentences,-0.03614186535758714
seg1_flesch_reading_ease,-0.11732480212282999
seg2_flesch_reading_ease,0.017116598666512706
seg1_flesch_kincaid_grade,0.1359561253996477
seg2_flesch_kincaid_grade,-0.028966884675800345
seg1_gunning_fog,0.13147488313954625
seg2_gunning_fog,-0.014374305979534784
seg1_automated_readability_index,0.1376648617055104
seg2_automated_readability_index,-0.021986470757439307
seg1_coleman_liau_index,0.0772881782022571
seg2_coleman_liau_index,0.011823855928767946
seg1_lix,0.12999953479555748
seg2_lix,-0.0051530324449425334
seg1_rix,0.12271166501027723
seg2_rix,-0.010589853264280325
joint_first_order_coherence,0.11859876437976558
