,0
seg1_senti,0.12269396199546143
seg2_senti,0.10509341388085239
cosine_miniLM,0.36827904466014105
jaccard_sim,0.1860464367481616
seg1_dependency_distance_mean,0.09171023504662425
seg2_dependency_distance_mean,0.015399487000829862
seg1_prop_adjacent_dependency_relation_mean,-0.01688019195644421
seg2_prop_adjacent_dependency_relation_mean,-0.007739047036725973
seg1_passed_quality_check,0.08505044985315605
seg2_passed_quality_check,0.017611294713646294
seg1_n_stop_words,0.08884411905988761
seg2_n_stop_words,-0.00029441486974527136
seg1_doc_length,0.14707216268868117
seg2_doc_length,0.03469425890960881
seg1_oov_ratio,0.0082359696905968
seg2_oov_ratio,0.002978637618422309
seg1_pos_prop_ADJ,0.04088780059767592
seg2_pos_prop_ADJ,-0.010005016463683208
seg1_pos_prop_ADP,0.020880202138116127
seg2_pos_prop_ADP,-0.00024143724143856342
seg1_pos_prop_ADV,-0.022080705979507606
seg2_pos_prop_ADV,-0.02802549932026568
seg1_pos_prop_AUX,-0.037492120837766
seg2_pos_prop_AUX,-0.011680643605038527
seg1_pos_prop_CCONJ,0.056441372433019624
seg2_pos_prop_CCONJ,0.022400815547025534
seg1_pos_prop_DET,-0.01137612540923702
seg2_pos_prop_DET,0.01031160365515151
seg1_pos_prop_INTJ,-0.0020374458635025448
seg2_pos_prop_INTJ,0.02143955853360759
seg1_pos_prop_NOUN,0.06753220768438124
seg2_pos_prop_NOUN,0.051036154893031316
seg1_pos_prop_NUM,-0.04246504840002191
seg2_pos_prop_NUM,0.000887372478892771
seg1_pos_prop_PART,-0.045730220945099855
seg2_pos_prop_PART,-0.02046135517656661
seg1_pos_prop_PRON,-0.08120294860618316
seg2_pos_prop_PRON,-0.027446414378775964
seg1_pos_prop_PROPN,-0.0010857883585600565
seg2_pos_prop_PROPN,0.057303654314484045
seg1_pos_prop_PUNCT,0.05782945634288669
seg2_pos_prop_PUNCT,0.0378793155772148
seg1_pos_prop_SCONJ,-0.012194730602035369
seg2_pos_prop_SCONJ,-0.022974641764523462
seg1_pos_prop_SYM,-0.0020755139085540148
seg2_pos_prop_SYM,0.00578575410649917
seg1_pos_prop_VERB,-0.01834628804345308
seg2_pos_prop_VERB,-0.019861562213696442
seg1_n_tokens,0.1449320384229553
seg2_n_tokens,0.030163270584345047
seg1_token_length_median,0.06807054699035119
seg2_token_length_median,0.055247304679726994
seg1_sentence_length_median,0.14449969014168268
seg2_sentence_length_median,0.029678842440828492
seg1_n_unique_tokens,0.14834865915646397
seg2_n_unique_tokens,0.027233900612850657
seg1_n_characters,0.1742874873999938
seg2_n_characters,0.06043277227139682
seg1_n_sentences,-0.002566642361192767
seg2_n_sentences,0.017289035132583862
seg1_flesch_reading_ease,-0.11610954770665377
seg2_flesch_reading_ease,-0.08511396029617152
seg1_flesch_kincaid_grade,0.15721935200262696
seg2_flesch_kincaid_grade,0.08882587622563601
seg1_gunning_fog,0.13341753527544925
seg2_gunning_fog,0.07286467494099855
seg1_automated_readability_index,0.17852623977124701
seg2_automated_readability_index,0.08652266952575285
seg1_coleman_liau_index,0.12259241666497193
seg2_coleman_liau_index,0.07853289097044173
seg1_lix,0.1432824513833962
seg2_lix,0.07496850551238284
seg1_rix,0.16631711361288956
seg2_rix,0.08678704240048804
joint_first_order_coherence,0.1609865078011735
