,0
seg1_senti,-0.05995257153127825
seg2_senti,-0.08947583582120955
cosine_miniLM,0.21327838957489303
jaccard_sim,0.08233362589593107
seg1_dependency_distance_mean,0.004503756242979804
seg2_dependency_distance_mean,0.025131437686973106
seg1_prop_adjacent_dependency_relation_mean,-0.001587650545531953
seg2_prop_adjacent_dependency_relation_mean,-0.012911830509711966
seg1_passed_quality_check,-0.05862694324498657
seg2_passed_quality_check,-0.04022082819429641
seg1_n_stop_words,-0.04483929957265314
seg2_n_stop_words,-0.11582178406105566
seg1_doc_length,0.0009707118488645156
seg2_doc_length,-0.053981004079040405
seg1_oov_ratio,-0.042379564995781764
seg2_oov_ratio,0.0445376693793019
seg1_pos_prop_ADJ,-0.024047574444522653
seg2_pos_prop_ADJ,0.12837283921993348
seg1_pos_prop_ADP,0.015189167647276609
seg2_pos_prop_ADP,0.072170476330506
seg1_pos_prop_ADV,-0.07716719857908388
seg2_pos_prop_ADV,-0.1197218175220096
seg1_pos_prop_AUX,-0.10562568170537161
seg2_pos_prop_AUX,-0.22238186728160544
seg1_pos_prop_CCONJ,-0.13753112399909384
seg2_pos_prop_CCONJ,-0.09124177812534989
seg1_pos_prop_DET,0.03029679577052011
seg2_pos_prop_DET,0.08357033517725634
seg1_pos_prop_INTJ,-0.012915520429202925
seg2_pos_prop_INTJ,-0.05507083784613291
seg1_pos_prop_NOUN,0.024659720149618845
seg2_pos_prop_NOUN,0.11848787063906002
seg1_pos_prop_NUM,0.07857102794478606
seg2_pos_prop_NUM,0.14072057442512628
seg1_pos_prop_PART,-0.07059070253621176
seg2_pos_prop_PART,0.04195349628326717
seg1_pos_prop_PRON,-0.04760831828203562
seg2_pos_prop_PRON,-0.1644897368246723
seg1_pos_prop_PROPN,0.1036715660072638
seg2_pos_prop_PROPN,0.050508418661697925
seg1_pos_prop_PUNCT,0.14019413305175785
seg2_pos_prop_PUNCT,0.003665466619072403
seg1_pos_prop_SCONJ,-0.011256621902414896
seg2_pos_prop_SCONJ,-0.12257142957112761
seg1_pos_prop_SYM,0.06864081364646614
seg2_pos_prop_SYM,0.15943375326024145
seg1_pos_prop_VERB,0.020198176740961204
seg2_pos_prop_VERB,-0.03400294538006273
seg1_n_tokens,-0.006900753045703034
seg2_n_tokens,-0.05294434523645158
seg1_token_length_median,0.1479059742955656
seg2_token_length_median,-0.10946951940079816
seg1_sentence_length_median,0.007571042182452056
seg2_sentence_length_median,0.007432702687894699
seg1_n_unique_tokens,-0.0007295887940301594
seg2_n_unique_tokens,-0.05509395631999985
seg1_n_characters,0.011199350348802565
seg2_n_characters,-0.040265072758627354
seg1_n_sentences,0.01303347839072552
seg2_n_sentences,-0.11948135580010687
seg1_flesch_reading_ease,-0.025317185677511567
seg2_flesch_reading_ease,-0.0771172023866164
seg1_flesch_kincaid_grade,0.004743862796756251
seg2_flesch_kincaid_grade,0.03032996603532762
seg1_gunning_fog,0.01336722222112302
seg2_gunning_fog,0.03470986842455129
seg1_automated_readability_index,0.004992358739041518
seg2_automated_readability_index,-0.00019050688952127457
seg1_coleman_liau_index,0.05424208027577245
seg2_coleman_liau_index,0.042039700293964394
seg1_lix,0.0201729052135812
seg2_lix,0.03796862139153807
seg1_rix,0.053674917997781256
seg2_rix,0.045993360217853343
joint_first_order_coherence,0.008149256277334265
